time,ABI,ABKL1,ABTT2,ACET2,ACGA4,ACML1,ACMT2,ACRT2,ACST2,ACT,ACTT2,ADDO2,AEX,AFW,AFWT2,AKDA4,AKGA4,AKNA4,ALAT2,ALGM6,ALI,ALNT2,ALOT2,ALTO2,ALWT2,ALXO2,AMIL1,AMOA4,AMTT2,AMYM6,ANGM6,ANTO2,ANWT2,APLA4,APLT2,AQAT2,AQLT2,ARA,ARBO2,ARCT2,ARHT2,ARKM6,ARRT2,ARSA4,ARTT2,ASBL1,ASD,ATBM6,ATBT2,ATOT2,ATRT2,ATT,AURT2,AUS,AUWT2,AVLT2,AVOT2,AYIT2,BACT2,BAKL1,BAKT2,BAPT2,BAST2,BAZ,BBCT2,BBDT2,BBEM6,BBGL1,BBGM6,BBHL1,BBKT2,BBNL1,BBRL1,BBWL1,BCAT2,BCCM6,BCCT2,BCDO2,BCET2,BCHL1,BCHT2,BCLT2,BCMA4,BCST2,BCUT2,BDAT2,BDCL1,BDEM6,BDTT2,BDWT2,BELM6,BEMT2,BENL1,BENT2,BEST2,BETM6,BFAT2,BFFL1,BFGL1,BFM,BFST2,BFXT2,BGBA4,BHTA4,BHUT2,BICT2,BIGM6,BIPT2,BIRM6,BKBT2,BKDO2,BKLT2,BKML1,BKNM6,BLBL1,BLBM6,BLCM6,BLDT2,BLFL1,BLNT2,BLRA4,BLUO2,BLWM6,BMCT2,BMDA4,BMPL1,BMQ,BNBT2,BNCT2,BNET2,BOCT2,BOVM6,BOYT2,BPRT2,BPST2,BPT,BRAT2,BRCM6,BRO,BRPT2,BRQT2,BRTT2,BRUT2,BRVT2,BSAT2,BSCT2,BSFA4,BSGT2,BSHL1,BSLL1,BSLT2,BTAM6,BTGM6,BTGT2,BTOL1,BTR,BTRT2,BTUM6,BTVT2,BUFL1,BUMT2,BUNL1,BUZT2,BVCL1,BVWT2,BWDT2,BWRT2,BXAL1,BYBT2,BZRT2,CADL1,CADT2,CAGL1,CANL1,CARM6,CART2,CATL1,CAWT2,CBAL1,CBBT2,CBDT2,CBET2,CBGA4,CBOM6,CBST2,CBVT2,CCTM6,CDDA4,CDDT2,CDHT2,CDOA4,CDS,CFBT2,CFKT2,CFPL1,CGNT2,CGSL1,CHLT2,CHVT2,CHWT2,CICT2,CKNT2,CKST2,CKWM6,CKYM6,CLAL1,CLCL1,CLDL1,CLDT2,CLIL1,CLL,CLLL1,CLMM6,CLSM6,CLTO2,CLUM6,CLVO2,CLYO2,CMKT2,CMNT2,CMSM6,CMTL1,CMTO2,CNCT2,CNLT2,CNVO2,COAT2,COGL1,COML1,COMT2,CONL1,COPT2,CORL1,COT,COTT2,COUO2,COVT2,CPGT2,CPPT2,CREM6,CRFT2,CRLL1,CRP,CRS,CSHL1,CTCT2,CTKT2,CTNT2,CTRM6,CTTM6,CUET2,CUMM6,CUSL1,CVEL1,CVET2,CVGT2,CXO,CXPT2,CYDO2,CYNL1,CYSM6,DAL,DALT2,DAMM6,DAWT2,DBSA4,DBYT2,DCBL1,DCJT2,DCWT2,DDET2,DEHT2,DEKT2,DENL1,DENT2,DEQ,DEQA4,DEYT2,DFRT2,DFW,DGDA4,DIBM6,DIBT2,DIEA4,DIRA4,DLAM6,DLBO2,DLBT2,DLLT2,DLRT2,DMYT2,DNNT2,DODM6,DOLT2,DQDA4,DQNA4,DRKT2,DRT,DRWT2,DSBT2,DSCA4,DSCT2,DSNT2,DSTT2,DTLA4,DTN,DTO,DTTT2,DUGA4,DURO2,DVDO2,DVSO2,DWH,DWHT2,DWRT2,EAGO2,EAMT2,EAST2,EAUT2,ECKT2,EDDM6,EDWT2,EFLT2,EHST2,ELD,ELMT2,ELTT2,ELVT2,ENBM6,ENDM6,ENSM6,EPPT2,ERGT2,ERMT2,ESF,ETAM6,EUGA4,EVDT2,EWAT2,FADT2,FART2,FCUA4,FDLO2,FDR,FELA4,FEST2,FFLT2,FITO2,FLSL1,FLTA4,FLTM6,FLVT2,FLWT2,FNGM6,FRBT2,FRGM6,FRNL1,FRRT2,FRSO2,FSBT2,FSLL1,FSTM6,FTW,FULM6,FUQO2,FWHT2,FWOT2,GARL1,GAST2,GBLA4,GBYT2,GCAA4,GCCT2,GCRA4,GDHM6,GDHT2,GDXM6,GEEM6,GELT2,GETT2,GGG,GGLT2,GILL1,GKY,GLFM6,GLH,GLLT2,GLMT2,GLOO2,GLRT2,GLS,GLTT2,GNGT2,GNLT2,GNTO2,GNVT2,GPET2,GPMM6,GPNT2,GPRT2,GPT,GPVT2,GRBM6,GRDL1,GREL1,GREM6,GRGM6,GRNM6,GROT2,GRST2,GRVA4,GRYL1,GRYM6,GRYT2,GSRL1,GSVT2,GTOM6,GTWT2,GUML1,GUNM6,GUNT2,GUPT2,GVLL1,GVLM6,GVXA1,GWGT2,GWO,GWRT2,HAHO2,HAKL1,HARL1,HATM6,HBG,HBGM6,HBR,HBYT2,HCLT2,HCTM6,HCYT2,HDO,HDRT2,HDWT2,HEAO2,HEEA4,HEIT2,HENL1,HFXT2,HGLO2,HHHT2,HIBT2,HILT2,HKS,HLCT2,HLTT2,HLYM6,HMLT2,HNBO2,HNTT2,HOCT2,HOGM6,HOLA4,HOLL1,HOOL1,HORT2,HOT,HOU,HPDT2,HPGA4,HRGA4,HRL,HSEA4,HSIT2,HSJT2,HSPM6,HSXA4,HTAT2,HTST2,HTVT2,HUBO2,HUGA4,HUGT2,HVLT2,HVRO2,HWLT2,IAH,IDBO2,INGA4,IPRT2,IPWT2,IVET2,JAKT2,JAN,JBRM6,JCCM6,JCHL1,JCIT2,JCRT2,JCT,JCTT2,JEFT2,JFFT2,JFNT2,JHMM6,JJYT2,JKST2,JNCM6,JNCT2,JNEL1,JOCT2,JONL1,JPLT2,JSNM6,JVLA4,JWRT2,KAFT2,KCPT2,KCRO2,KDRL1,KEMT2,KENL1,KIVT2,KLGT2,KLML1,KLNM6,KNBT2,KNFT2,KNLT2,KNRT2,KOUT2,KRBT2,KSCM6,KSOM6,KWHT2,KYET2,LACL1,LADA4,LADT2,LAMA4,LANA4,LART2,LAUM6,LAW,LBBL1,LBDL1,LBFT2,LBJT2,LBRM6,LBSM6,LBTM6,LBWT2,LBX,LBYT2,LCAL1,LCGM6,LCH,LCKA4,LCPA4,LCST2,LDBL1,LDOT2,LECT2,LEKM6,LEUT2,LEVL1,LEWT2,LFDL1,LFK,LFKT2,LFT,LGNT2,LGRT2,LHUO2,LILL1,LIT,LIVT2,LKCT2,LKKM6,LKST2,LLAT2,LLET2,LLGT2,LLMT2,LLQ,LLST2,LLYT2,LMGM6,LMGT2,LMJT2,LMNT2,LNDA4,LNDM6,LOGM6,LOLT2,LPML1,LPOL1,LPST2,LRIT2,LRRA4,LRTL1,LRUT2,LRWT2,LSLT2,LSPT2,LSRT2,LURM6,LVDT2,LVGA4,LVJ,LVNA1,LVNT2,LVTT2,LWRT2,LWWT2,LYMM6,LYNM6,LYNT2,MADT2,MATT2,MAUA4,MAUL1,MAXT2,MBGM6,MBLT2,MCB,MCBT2,MCDL1,MCFM6,MCGT2,MCKO2,MCKT2,MCLM6,MCMT2,MCNM6,MCOL1,MCPO2,MDLL1,MDLT2,MDVL1,MECT2,MEGT2,MEI,MEIM6,MERT2,MFCM6,MFE,MFNT2,MGCO2,MGMO2,MGUT2,MGWO2,MIRT2,MITT2,MJCO2,MLC,MLDL1,MLET2,MLGA4,MLMA4,MLRT2,MLU,MLVL1,MMLA4,MNFT2,MNLM6,MNRT2,MNTT2,MOB,MOCA4,MOGL1,MOGM6,MOKT2,MPAM6,MPDA4,MRDM6,MRRM6,MSAT2,MSCT2,MSVL1,MSY,MTCM6,MTHT2,MTNO2,MTST2,MTTL1,MTTT2,MWL,MWT,MWTA4,MYLA4,MYST2,NADA4,NAGA4,NAGM6,NAPM6,NATL1,NBWL1,NCST2,NECL1,NELT2,NETM6,NEW,NGCT2,NGET2,NLGL1,NMLA4,NMOT2,NNHM6,NOGA4,NONT2,NORL1,NOXM6,NRBL1,NRSL1,NTEM6,NTZM6,NUBT2,NUNA4,NWMT2,OARM6,OBCL1,OBRT2,ODEA4,OFAM6,OKCM6,OLVL1,OMWT2,ONRL1,ORNT2,OSYM6,OXDM6,PANL1,PBF,PBFO2,PBGT2,PBST2,PCDL1,PCKT2,PCLO2,PCTT2,PECM6,PGRT2,PHEM6,PICT2,PIL,PKLT2,PLAL1,PLAM6,PLOT2,PLVO2,PNGC7,PNTT2,POWL1,PPBL1,PQL,PRCA4,PRCL1,PRDL1,PRGT2,PRPT2,PRTL1,PRUL1,PSAT2,PSMT2,PSNT2,PSX,PTVL1,PVLL1,PWRT2,QGCT2,RATL1,RATM6,RBD,RCET2,RCKT2,RDOO2,RDTA4,RGDT2,RGLT2,RHAT2,RHCM6,RHOM6,RIGL1,RKP,RLDM6,RMAM6,RMOT2,RMYT2,RNEM6,RNST2,ROBL1,ROCA4,RODL1,ROKT2,ROXT2,RPCO2,RPRT2,RRAL1,RRBL1,RRCL1,RRDL1,RREL1,RRGT2,RRKT2,RRLL1,RRLT2,RSAM6,RSRT2,RTCT2,RVRT2,RVTO2,RYEA4,SAAT2,SABT2,SACT2,SAFA4,SAFT2,SAGT2,SALT2,SAOT2,SARM6,SAT,SBSM6,SBST2,SCAT2,SCBL1,SCDT2,SCGT2,SCLT2,SCRT2,SCST2,SDBT2,SEGT2,SELT2,SEYT2,SFCT2,SFFA4,SFRL1,SFWT2,SFYL1,SGET2,SGHT2,SGR,SGWO2,SHCA4,SHCM6,SHEA4,SHEL1,SHKM6,SHV,SIOT2,SJT,SKCT2,SMAL1,SMCT2,SMIM6,SMIT2,SMMT2,SMRT2,SMTO2,SNBT2,SNFM6,SNPT2,SOLT2,SOMT2,SOUT2,SPBT2,SPHL1,SPS,SRDM6,SRDT2,SRRT2,SSBT2,SSCT2,SSF,SSMT2,SSRT2,STCO2,STET2,STFT2,STIT2,SUBT2,SUNM6,SUPT2,SVBT2,SVPL1,SVUL1,SWNA4,SWNM6,SYDO2,SYOT2,TBAT2,TBBM6,TBLM6,TBLT2,TBPT2,TBRT2,TDDT2,TDGL1,TEXT2,TFWM6,TILT2,TISM6,TKI,TKLT2,TLCT2,TLPT2,TMPT2,TNFM6,TNLT2,TOWM6,TPEM6,TPHT2,TRL,TRLO2,TRNT2,TROM6,TRPM6,TRST2,TSHM6,TUP,TVLT2,TVR,TXK,TXKT2,TYR,TYTM6,UBCM6,UBCT2,UDET2,UHGM6,UNGO2,UTS,UVAT2,UVLT2,VCKM6,VCKT2,VCRT2,VCT,VERT2,VICT2,VLSL1,VMAT2,VNST2,VRLL1,VRNL1,VVRA4,VVWT2,WAGL1,WAKO2,WALM6,WARA4,WBCT2,WBHL1,WBOT2,WCBL1,WCCL1,WCDT2,WCEL1,WCET2,WCGL1,WCKT2,WCMT2,WCPA4,WCRT2,WCST2,WCTA4,WCVT2,WEAT2,WEGL1,WFHT2,WFTT2,WGPL1,WHAT2,WHDT2,WHTT2,WHUT2,WICT2,WINM6,WLAT2,WLGT2,WLMA4,WLNM6,WLNT2,WLRM6,WLTA4,WLTO2,WMRO2,WOCT2,WOOM6,WPGA4,WRDT2,WRKT2,WRLO2,WRNT2,WROT2,WSBT2,WSLO2,WSTM6,WSWM6,WTGM6,WTHT2,WTTT2,WVLT2,WYNM6,WYSM6,YALM6,YCMA4,YCVA1,YPPM6,YWGM6,YZOM6,ZACT2,ZAYL1,ZONT2,ZVLT2
2017-08-26 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,,0.01,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.01,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,,0.0,,0.06,0.0,0.0,0.0,0.0,0.0,,,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.14,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.07,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.01,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.11,0.0,0.0,0.0,,0.0,,0.0,0.09,0.0,0.0,0.0,0.0,,0.0,0.03,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.38,,0.01,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.6,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.15,0.0,0.0,0.55,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.09,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.01,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.01,0.0,0.0,,0.0,0.0,0.0,0.05,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.37,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.17,0.0,0.33,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.12,0.0,,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
2017-08-26 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.15,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,,0.17,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.49,0.0,0.0,0.0,0.03,0.0,0.0,0.0,,0.0,,0.0,0.07,0.0,0.0,0.0,0.0,,0.0,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.02,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.51,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.23,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.02,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.25,0.0,0.29,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
