,50_rmse,50_cc,50_POD,50_FAR,50_CSI,75_rmse,75_cc,75_POD,75_FAR,75_CSI,95_rmse,95_cc,95_POD,95_FAR,95_CSI
"(66,117)",0.6058072046147623,0.4243593710860102,0.4939759036144578,0.0,0.4939759036144578,0.6058072046147623,0.4243593710860102,0.30952380952380953,0.23529411764705882,0.2826086956521739,1.1933797345982777,-0.3627098194011756,0.0,,0.0
"(66,118)",0.588309052538496,0.5457612250626572,0.6144578313253012,0.0,0.6144578313253012,1.0414930875084287,-0.10466023493045497,0.5238095238095238,0.21428571428571427,0.4583333333333333,0.7890844824253977,-0.10893638295249468,0.0,1.0,0.0
"(66,119)",0.658735034275216,0.546458162396686,0.6024096385542169,0.0196078431372549,0.5952380952380952,1.1694507813759818,-0.1125559494152656,0.2857142857142857,0.2,0.26666666666666666,0.8726558157340782,0.0035060506860320334,0.0,,0.0
"(66,120)",0.6442182416228895,0.6043566353911058,0.6024096385542169,0.0196078431372549,0.5952380952380952,1.1269978889796837,-0.1357886021385754,0.30952380952380953,0.13333333333333333,0.29545454545454547,0.8580232163149961,-0.06545845688953782,0.0,,0.0
"(66,121)",0.6211558594044393,0.634216974913947,0.6144578313253012,0.0,0.6144578313253012,1.123768704510663,-0.18420835734335117,0.30952380952380953,0.2777777777777778,0.2765957446808511,0.902106430074761,-0.09704512002637503,0.0,,0.0
"(66,122)",0.6039180039172972,0.6630216942305124,0.6024096385542169,0.0,0.6024096385542169,1.0634617284922798,-0.18021951380147835,0.5,0.19230769230769232,0.44680851063829785,0.6170769611453629,0.12874986520477472,0.0,,0.0
"(66,123)",0.6265905140434942,0.6273587038118321,0.6024096385542169,0.0,0.6024096385542169,1.1447951110536065,-0.1952480788791476,0.6190476190476191,0.1875,0.5416666666666666,0.6142380391756811,0.005503857425022879,0.0,,0.0
"(66,124)",0.6606956257859932,0.5776371443806614,0.6144578313253012,0.019230769230769232,0.6071428571428571,1.190654579807945,-0.18391948475736228,0.5,0.19230769230769232,0.44680851063829785,1.0995020360350038,-0.29449014656238576,0.0,1.0,0.0
"(66,125)",0.6688330691407871,0.6192838583916545,0.6144578313253012,0.05555555555555555,0.5930232558139535,1.171830440155992,-0.029828544121736682,0.38095238095238093,0.23809523809523808,0.3404255319148936,0.9585042211284218,-0.17825099642750272,0.0,,0.0
"(66,126)",0.6860931714993879,0.6350718663208916,0.6265060240963856,0.05454545454545454,0.6046511627906976,1.1717834097659532,0.11806983880256618,0.5238095238095238,0.18518518518518517,0.46808510638297873,0.9834927865650308,-0.112924037980857,0.0,,0.0
"(66,127)",0.6913124838820486,0.6689313978648315,0.6265060240963856,0.07142857142857142,0.5977011494252874,1.1807505100767068,0.26634351042177445,0.5714285714285714,0.07692307692307693,0.5454545454545454,1.0898391978893922,0.06111697721413097,0.0,,0.0
"(66,128)",0.6997545493056933,0.7015955586242542,0.6385542168674698,0.05357142857142857,0.6162790697674418,1.206861201233423,0.38389512622217165,0.5238095238095238,0.08333333333333333,0.5,1.1880329629936355,0.26112194421380674,0.0,,0.0
"(66,129)",0.7014584425101318,0.7069903693894267,0.6385542168674698,0.11666666666666667,0.5888888888888889,1.200793806096785,0.42202122441559836,0.5476190476190477,0.11538461538461539,0.5111111111111111,1.3195878899314588,0.12169700674758276,0.0,,0.0
"(66,130)",0.7251730081535366,0.6994648743597447,0.6626506024096386,0.16666666666666666,0.5851063829787234,1.2699770677852358,0.40487564929950204,0.40476190476190477,0.22727272727272727,0.3617021276595745,1.338944739675051,-0.15343693575539136,0.0,,0.0
"(66,131)",0.7539217981433225,0.6570691250451802,0.6385542168674698,0.15873015873015872,0.5698924731182796,1.2924698984387928,0.3469854132880673,0.2857142857142857,0.3333333333333333,0.25,1.2284557019853741,0.17549110232610632,0.0,,0.0
"(66,132)",0.7383963541565608,0.6657522145667791,0.6746987951807228,0.125,0.6153846153846154,1.297486598174468,0.3386617233771121,0.35714285714285715,0.21052631578947367,0.32608695652173914,1.2258289095786956,0.07638252404933565,0.0,,0.0
"(66,133)",0.748538650989472,0.636048339080834,0.6746987951807228,0.13846153846153847,0.6086956521739131,1.3687681443401711,0.2704561817959139,0.3333333333333333,0.2631578947368421,0.2978723404255319,1.2900907647060365,-0.20576768918427113,0.0,,0.0
"(66,134)",0.7226763358832174,0.6367405752987547,0.5421686746987951,0.0625,0.5232558139534884,1.2076543367295498,0.3641079149164175,0.3333333333333333,0.2631578947368421,0.2978723404255319,1.1867789118320315,0.11983194455268258,0.0,,0.0
